top-level_category,second-level_category,date,residual
Automobiles,Automotive Care,2023-01-01,93116.44718771764
Automobiles,Automotive Care,2023-02-01,56380.29004405765
Automobiles,Automotive Care,2023-03-01,-44038.5599904455
Automobiles,Automotive Care,2023-04-01,-55333.95890399319
Automobiles,Automotive Care,2023-05-01,-18022.41076349691
Automobiles,Automotive Care,2023-06-01,8209.792246249563
Automobiles,Automotive Care,2023-07-01,24585.357764667133
Automobiles,Automotive Care,2023-08-01,10655.082652780606
Automobiles,Automotive Care,2023-09-01,-30812.933607480256
Automobiles,Automotive Care,2023-10-01,-16539.077637711016
Automobiles,Automotive Care,2023-11-01,-30633.833267612674
Automobiles,Automotive Care,2023-12-01,25113.929321701464
Automobiles,Automotive Care,2024-01-01,64739.81537858385
Automobiles,Automotive Care,2024-02-01,59796.69082807767
Automobiles,Automotive Care,2024-03-01,-197304.6525529488
Automobiles,Automotive Care,2024-04-01,-12007.682639141944
Automobiles,Automotive Care,2024-05-01,96613.0275056826
Automobiles,Automotive Care,2024-06-01,332710.6167598809
Automobiles,Automotive Care,2024-07-01,-49625.63923730038
Automobiles,Automotive Care,2024-08-01,-108510.85499476713
Automobiles,Automotive Care,2024-09-01,908529.1763533556
Automobiles,Automotive Care,2024-10-01,-681012.0099694878
Automobiles,Automotive Care,2024-11-01,-308052.96291733976
Automobiles,Automotive Care,2024-12-01,12202.817806375097
Automobiles,Automotive Care,2025-01-01,272090.2288884188
Automobiles,Automotive Care,2025-02-01,105042.60954583168
Automobiles,Automotive Care,2025-03-01,-294174.31460032286
Automobiles,Automotive Care,2025-04-01,-83245.88921016711
Automobiles,Automotive Care,2025-05-01,16210.131814622728
Automobiles,Automotive Care,2025-06-01,330969.73478172283
Automobiles,Automotive Care,2025-07-01,207040.7191730179
Automobiles,Automotive Care,2025-08-01,359980.7713460703
Automobiles,Automotive Care,2025-09-01,268748.62880546786
Automobiles,Automotive Care,2025-10-01,322955.0665915916
Automobiles,Automotive Care,2025-11-01,390299.659603626
Automobiles,Automotive Keychains & Key Covers,2022-03-01,5339.0
Automobiles,Automotive Keychains & Key Covers,2022-04-01,-484.4031210252515
Automobiles,Automotive Keychains & Key Covers,2022-05-01,-376.4457554874343
Automobiles,Automotive Keychains & Key Covers,2022-06-01,-13.35253041881424
Automobiles,Automotive Keychains & Key Covers,2022-07-01,3139.9275872746593
Automobiles,Automotive Keychains & Key Covers,2022-08-01,5674.812852042036
Automobiles,Automotive Keychains & Key Covers,2022-09-01,6559.34320485065
Automobiles,Automotive Keychains & Key Covers,2022-10-01,8883.37118317236
Automobiles,Automotive Keychains & Key Covers,2022-11-01,-4335.658955891304
Automobiles,Automotive Keychains & Key Covers,2022-12-01,16780.783968534597
Automobiles,Automotive Keychains & Key Covers,2023-01-01,11332.915133964923
Automobiles,Automotive Keychains & Key Covers,2023-02-01,11754.767269998789
Automobiles,Automotive Keychains & Key Covers,2023-03-01,17431.373297195794
Automobiles,Automotive Keychains & Key Covers,2023-04-01,8471.609800229911
Automobiles,Automotive Keychains & Key Covers,2023-05-01,9507.413501009589
Automobiles,Automotive Keychains & Key Covers,2023-06-01,-180.2644854406808
Automobiles,Automotive Keychains & Key Covers,2023-07-01,-2273.1578767480114
Automobiles,Automotive Keychains & Key Covers,2023-08-01,-567.496906387616
Automobiles,Automotive Keychains & Key Covers,2023-09-01,-5424.171789706343
Automobiles,Automotive Keychains & Key Covers,2023-10-01,-2492.078031024943
Automobiles,Automotive Keychains & Key Covers,2023-11-01,1677.4288015783786
Automobiles,Automotive Keychains & Key Covers,2023-12-01,8943.106517973982
Automobiles,Automotive Keychains & Key Covers,2024-01-01,-9474.824407915909
Automobiles,Automotive Keychains & Key Covers,2024-02-01,-13135.287741059386
Automobiles,Automotive Keychains & Key Covers,2024-03-01,-25987.429593260797
Automobiles,Automotive Keychains & Key Covers,2024-04-01,-20252.616175965217
Automobiles,Automotive Keychains & Key Covers,2024-05-01,-16561.637801519108
Automobiles,Automotive Keychains & Key Covers,2024-06-01,24819.76664444506
Automobiles,Automotive Keychains & Key Covers,2024-07-01,-10805.256360528612
Automobiles,Automotive Keychains & Key Covers,2024-08-01,-16468.048173889063
Automobiles,Automotive Keychains & Key Covers,2024-09-01,247470.7694066824
Automobiles,Automotive Keychains & Key Covers,2024-10-01,12544.812742913316
Automobiles,Automotive Keychains & Key Covers,2024-11-01,-5746.881072520973
Automobiles,Automotive Keychains & Key Covers,2024-12-01,-13167.183810539527
Automobiles,Automotive Keychains & Key Covers,2025-01-01,1418.3573477263308
Automobiles,Automotive Keychains & Key Covers,2025-02-01,-5734.202618733834
Automobiles,Automotive Keychains & Key Covers,2025-03-01,-6691.46017597444
Automobiles,Automotive Keychains & Key Covers,2025-04-01,44131.87563277386
Automobiles,Automotive Keychains & Key Covers,2025-05-01,-14473.476656565894
Automobiles,Automotive Keychains & Key Covers,2025-06-01,-43741.67939977991
Automobiles,Automotive Keychains & Key Covers,2025-07-01,-25070.855849406515
Automobiles,Automotive Keychains & Key Covers,2025-08-01,73099.74833939508
Automobiles,Automotive Keychains & Key Covers,2025-09-01,7057.277920207271
Automobiles,Automotive Keychains & Key Covers,2025-10-01,-10779.923508268024
Automobiles,Automotive Keychains & Key Covers,2025-11-01,17796.622795337782
Automobiles,Automotive Oils & Lubes,2022-03-01,6240.0
Automobiles,Automotive Oils & Lubes,2022-04-01,-3126.156373114016
Automobiles,Automotive Oils & Lubes,2022-05-01,2706.5776575508407
Automobiles,Automotive Oils & Lubes,2022-06-01,-1443.856486243567
Automobiles,Automotive Oils & Lubes,2022-07-01,-2355.5962088116876
Automobiles,Automotive Oils & Lubes,2022-08-01,4160.523004866653
Automobiles,Automotive Oils & Lubes,2022-09-01,-2790.847434200816
Automobiles,Automotive Oils & Lubes,2022-10-01,7712.487654317632
Automobiles,Automotive Oils & Lubes,2022-11-01,-10122.420090602443
Automobiles,Automotive Oils & Lubes,2022-12-01,7647.355861070779
Automobiles,Automotive Oils & Lubes,2023-01-01,26152.029318792855
Automobiles,Automotive Oils & Lubes,2023-02-01,-1335.747209987392
Automobiles,Automotive Oils & Lubes,2023-03-01,23764.63943293061
Automobiles,Automotive Oils & Lubes,2023-04-01,-14758.899735920755
Automobiles,Automotive Oils & Lubes,2023-05-01,2790.185680847841
Automobiles,Automotive Oils & Lubes,2023-06-01,2566.011767633703
Automobiles,Automotive Oils & Lubes,2023-07-01,964.7461280483258
Automobiles,Automotive Oils & Lubes,2023-08-01,7945.423121358472
Automobiles,Automotive Oils & Lubes,2023-09-01,2635.237979441459
Automobiles,Automotive Oils & Lubes,2023-10-01,5060.33136169819
Automobiles,Automotive Oils & Lubes,2023-11-01,-4296.941074078313
Automobiles,Automotive Oils & Lubes,2023-12-01,146.399608064341
Automobiles,Automotive Oils & Lubes,2024-01-01,35845.34474633395
Automobiles,Automotive Oils & Lubes,2024-02-01,-14427.811615608836
Automobiles,Automotive Oils & Lubes,2024-03-01,-11802.813225909442
Automobiles,Automotive Oils & Lubes,2024-04-01,4230.894527232347
Automobiles,Automotive Oils & Lubes,2024-05-01,77933.0836614267
Automobiles,Automotive Oils & Lubes,2024-06-01,-19333.159267657393
Automobiles,Automotive Oils & Lubes,2024-07-01,-34852.194074523955
Automobiles,Automotive Oils & Lubes,2024-08-01,13163.255576181342
Automobiles,Automotive Oils & Lubes,2024-09-01,19533.30268802051
Automobiles,Automotive Oils & Lubes,2024-10-01,-7994.500656920674
Automobiles,Automotive Oils & Lubes,2024-11-01,59270.96850077738
Automobiles,Automotive Oils & Lubes,2024-12-01,-78132.8440599688
Automobiles,Automotive Oils & Lubes,2025-01-01,58275.33001543122
Automobiles,Automotive Oils & Lubes,2025-02-01,29492.556635242712
Automobiles,Automotive Oils & Lubes,2025-03-01,-7608.399377682188
Automobiles,Automotive Oils & Lubes,2025-04-01,34902.617948998464
Automobiles,Automotive Oils & Lubes,2025-05-01,23746.537679892295
Automobiles,Automotive Oils & Lubes,2025-06-01,-29395.111357277023
Automobiles,Automotive Oils & Lubes,2025-07-01,13261.025082398965
Automobiles,Automotive Oils & Lubes,2025-08-01,102033.36261997928
Automobiles,Automotive Oils & Lubes,2025-09-01,160612.31989330234
Automobiles,Automotive Oils & Lubes,2025-10-01,77666.36825269123
Automobiles,Automotive Oils & Lubes,2025-11-01,-131519.85200431565
Automobiles,Automotive Tools,2022-03-01,6622.0
Automobiles,Automotive Tools,2022-04-01,-2450.059787089651
Automobiles,Automotive Tools,2022-05-01,-2422.329430249307
Automobiles,Automotive Tools,2022-06-01,4740.219585128163
Automobiles,Automotive Tools,2022-07-01,1844.8555753017909
Automobiles,Automotive Tools,2022-08-01,-3224.2014692001867
Automobiles,Automotive Tools,2022-09-01,655.8044231247168
Automobiles,Automotive Tools,2022-10-01,-1536.2332976084826
Automobiles,Automotive Tools,2022-11-01,-2907.850059099923
Automobiles,Automotive Tools,2022-12-01,8332.91502688836
Automobiles,Automotive Tools,2023-01-01,-7791.4413562830705
Automobiles,Automotive Tools,2023-02-01,4283.709257523709
Automobiles,Automotive Tools,2023-03-01,-2876.4243407804443
Automobiles,Automotive Tools,2023-04-01,2644.2835690678085
Automobiles,Automotive Tools,2023-05-01,-283.71806018717507
Automobiles,Automotive Tools,2023-06-01,92.90308314711184
Automobiles,Automotive Tools,2023-07-01,593.4838335109598
Automobiles,Automotive Tools,2023-08-01,-1362.108278948579
Automobiles,Automotive Tools,2023-09-01,-1582.1705827623364
Automobiles,Automotive Tools,2023-10-01,4941.49240040621
Automobiles,Automotive Tools,2023-11-01,4827.50513425717
Automobiles,Automotive Tools,2023-12-01,617.6507432233848
Automobiles,Automotive Tools,2024-01-01,6428.826679798611
Automobiles,Automotive Tools,2024-02-01,-12676.677630031172
Automobiles,Automotive Tools,2024-03-01,-10174.424285120103
Automobiles,Automotive Tools,2024-04-01,40439.160024773126
Automobiles,Automotive Tools,2024-05-01,45031.63042456008
Automobiles,Automotive Tools,2024-06-01,-63794.99359803158
Automobiles,Automotive Tools,2024-07-01,-10401.440025656208
Automobiles,Automotive Tools,2024-08-01,16988.78893310356
Automobiles,Automotive Tools,2024-09-01,1689.0299543061628
Automobiles,Automotive Tools,2024-10-01,5295.738747171155
Automobiles,Automotive Tools,2024-11-01,68099.63977761263
Automobiles,Automotive Tools,2024-12-01,-47681.19586381491
Automobiles,Automotive Tools,2025-01-01,-17066.53752217655
Automobiles,Automotive Tools,2025-02-01,4453.590219888018
Automobiles,Automotive Tools,2025-03-01,13395.799003403768
Automobiles,Automotive Tools,2025-04-01,-31169.115169819495
Automobiles,Automotive Tools,2025-05-01,16976.49744896085
Automobiles,Automotive Tools,2025-06-01,84183.64071139786
Automobiles,Automotive Tools,2025-07-01,-21795.784790669975
Automobiles,Automotive Tools,2025-08-01,6505.116019168287
Automobiles,Automotive Tools,2025-09-01,45586.55274113261
Automobiles,Automotive Tools,2025-10-01,74218.12137741281
Automobiles,Automotive Tools,2025-11-01,61489.04297403793
Automobiles,Others,2022-03-01,0.0
Automobiles,Others,2022-04-01,0.0
Automobiles,Others,2022-05-01,0.0
Automobiles,Others,2022-06-01,0.0
Automobiles,Others,2022-07-01,0.0
Automobiles,Others,2022-08-01,2388.0
Automobiles,Others,2022-09-01,-75.02104813168125
Automobiles,Others,2022-10-01,353.3543589180953
Automobiles,Others,2022-11-01,-520.3610659711029
Automobiles,Others,2022-12-01,3624.803728682354
Automobiles,Others,2023-01-01,-628.0051642941976
Automobiles,Others,2023-02-01,-1570.0946022569512
Automobiles,Others,2023-03-01,1269.1067097745106
Automobiles,Others,2023-04-01,-1069.097679353655
Automobiles,Others,2023-05-01,-1450.6652357348728
Automobiles,Others,2023-06-01,-1142.546732250899
Automobiles,Others,2023-07-01,-1097.6054878181085
Automobiles,Others,2023-08-01,2316.1347421532023
Automobiles,Others,2023-09-01,139.1347244525664
Automobiles,Others,2023-10-01,1317.012649682286
Automobiles,Others,2023-11-01,-2404.502753429446
Automobiles,Others,2023-12-01,8445.670826468462
Automobiles,Others,2024-01-01,-3063.087326145084
Automobiles,Others,2024-02-01,-4274.614910906415
Automobiles,Others,2024-03-01,1165.226314457208
Automobiles,Others,2024-04-01,-1779.4762377343031
Automobiles,Others,2024-05-01,-2086.9049874721686
Automobiles,Others,2024-06-01,-1622.079223798304
Automobiles,Others,2024-07-01,-1463.549504023623
Automobiles,Others,2024-08-01,-5763.07751599646
Automobiles,Others,2024-09-01,366.7152349513226
Automobiles,Others,2024-10-01,623.6107521001722
Automobiles,Others,2024-11-01,-924.5322518753272
Automobiles,Others,2024-12-01,-2003.6175213658908
Automobiles,Others,2025-01-01,-945.1922112221582
Automobiles,Others,2025-02-01,-221.59800254503315
Automobiles,Others,2025-03-01,-1992.9530851462068
Automobiles,Others,2025-04-01,-211.9763636157641
Automobiles,Others,2025-05-01,371.2588551032374
Automobiles,Others,2025-06-01,3258.358136069331
Automobiles,Others,2025-07-01,819.1226909503425
Automobiles,Others,2025-08-01,-1231.2365470660288
Automobiles,Others,2025-09-01,17133.62523971919
Automobiles,Others,2025-10-01,-558.1300312942003
Automobiles,Others,2025-11-01,-2266.5554929227687
Baby & Kids Fashion,Baby & Kids Accessories,2022-03-01,218251.0
Baby & Kids Fashion,Baby & Kids Accessories,2022-04-01,-338.57096901728073
Baby & Kids Fashion,Baby & Kids Accessories,2022-05-01,-6343.898844675481
Baby & Kids Fashion,Baby & Kids Accessories,2022-06-01,-9272.751107804535
Baby & Kids Fashion,Baby & Kids Accessories,2022-07-01,29024.821141640743
Baby & Kids Fashion,Baby & Kids Accessories,2022-08-01,257832.6554980567
Baby & Kids Fashion,Baby & Kids Accessories,2022-09-01,193882.80162896193
Baby & Kids Fashion,Baby & Kids Accessories,2022-10-01,17632.287830128917
Baby & Kids Fashion,Baby & Kids Accessories,2022-11-01,63207.15150407542
Baby & Kids Fashion,Baby & Kids Accessories,2022-12-01,332120.81216926733
Baby & Kids Fashion,Baby & Kids Accessories,2023-01-01,231693.214736779
Baby & Kids Fashion,Baby & Kids Accessories,2023-02-01,69056.25073496735
Baby & Kids Fashion,Baby & Kids Accessories,2023-03-01,365477.7130256585
Baby & Kids Fashion,Baby & Kids Accessories,2023-04-01,166573.9336614975
Baby & Kids Fashion,Baby & Kids Accessories,2023-05-01,130994.88581218466
Baby & Kids Fashion,Baby & Kids Accessories,2023-06-01,116061.90387254654
Baby & Kids Fashion,Baby & Kids Accessories,2023-07-01,180213.61453395555
Baby & Kids Fashion,Baby & Kids Accessories,2023-08-01,514204.3851641102
Baby & Kids Fashion,Baby & Kids Accessories,2023-09-01,460501.3927305002
Baby & Kids Fashion,Baby & Kids Accessories,2023-10-01,300500.91119333403
Baby & Kids Fashion,Baby & Kids Accessories,2023-11-01,355017.0101994669
Baby & Kids Fashion,Baby & Kids Accessories,2023-12-01,761696.2097200152
Baby & Kids Fashion,Baby & Kids Accessories,2024-01-01,228348.51695693028
Baby & Kids Fashion,Baby & Kids Accessories,2024-02-01,289539.1604750956
Baby & Kids Fashion,Baby & Kids Accessories,2024-03-01,-276752.469856926
Baby & Kids Fashion,Baby & Kids Accessories,2024-04-01,-466106.46591846505
Baby & Kids Fashion,Baby & Kids Accessories,2024-05-01,-217086.53540623037
Baby & Kids Fashion,Baby & Kids Accessories,2024-06-01,890058.1798513604
Baby & Kids Fashion,Baby & Kids Accessories,2024-07-01,383022.66232414986
Baby & Kids Fashion,Baby & Kids Accessories,2024-08-01,-752554.0482389089
Baby & Kids Fashion,Baby & Kids Accessories,2024-09-01,2906893.945693465
Baby & Kids Fashion,Baby & Kids Accessories,2024-10-01,262492.9651582488
Baby & Kids Fashion,Baby & Kids Accessories,2024-11-01,-201684.79613873689
Baby & Kids Fashion,Baby & Kids Accessories,2024-12-01,-584937.6146170562
Baby & Kids Fashion,Baby & Kids Accessories,2025-01-01,-900015.9195259111
Baby & Kids Fashion,Baby & Kids Accessories,2025-02-01,-844986.7211635096
Baby & Kids Fashion,Baby & Kids Accessories,2025-03-01,-388469.98188790935
Baby & Kids Fashion,Baby & Kids Accessories,2025-04-01,189311.6808965048
Baby & Kids Fashion,Baby & Kids Accessories,2025-05-01,73711.17368531431
Baby & Kids Fashion,Baby & Kids Accessories,2025-06-01,349941.9508003787
Baby & Kids Fashion,Baby & Kids Accessories,2025-07-01,56540.06745582132
Baby & Kids Fashion,Baby & Kids Accessories,2025-08-01,196459.3814172264
Baby & Kids Fashion,Baby & Kids Accessories,2025-09-01,-255573.8111602669
Baby & Kids Fashion,Baby & Kids Accessories,2025-10-01,212628.79183756743
Baby & Kids Fashion,Baby & Kids Accessories,2025-11-01,-114781.85922654928
Baby & Kids Fashion,Baby Clothes,2022-03-01,245500.0
Baby & Kids Fashion,Baby Clothes,2022-04-01,-11730.378367666126
Baby & Kids Fashion,Baby Clothes,2022-05-01,21200.38671352103
Baby & Kids Fashion,Baby Clothes,2022-06-01,12931.69540341245
Baby & Kids Fashion,Baby Clothes,2022-07-01,19610.729361775448
Baby & Kids Fashion,Baby Clothes,2022-08-01,-27976.74488297489
Baby & Kids Fashion,Baby Clothes,2022-09-01,-82464.2290859567
Baby & Kids Fashion,Baby Clothes,2022-10-01,-122645.48537359155
Baby & Kids Fashion,Baby Clothes,2022-11-01,70496.20250355944
Baby & Kids Fashion,Baby Clothes,2022-12-01,92099.8052069197
Baby & Kids Fashion,Baby Clothes,2023-01-01,17794.026478116808
Baby & Kids Fashion,Baby Clothes,2023-02-01,-70504.04962426762
Baby & Kids Fashion,Baby Clothes,2023-03-01,3346.721854305477
Baby & Kids Fashion,Baby Clothes,2023-04-01,-141351.96372478153
