top-level_category,second-level_category,forecast_date,forecast_sold_per_month
"Tickets, Vouchers & Services",Events & Attractions,2025-12-01,85.93
"Tickets, Vouchers & Services",Events & Attractions,2026-01-01,86.21
"Tickets, Vouchers & Services",Events & Attractions,2026-02-01,87.26
"Tickets, Vouchers & Services",Events & Attractions,2026-03-01,88.91
"Tickets, Vouchers & Services",Events & Attractions,2026-04-01,90.71
"Tickets, Vouchers & Services",Events & Attractions,2026-05-01,92.13
"Tickets, Vouchers & Services",Events & Attractions,2026-06-01,92.65
"Tickets, Vouchers & Services",Events & Attractions,2026-07-01,91.78
"Tickets, Vouchers & Services",Events & Attractions,2026-08-01,89.12
"Tickets, Vouchers & Services",Events & Attractions,2026-09-01,84.31
"Tickets, Vouchers & Services",Events & Attractions,2026-10-01,77.06
"Tickets, Vouchers & Services",Events & Attractions,2026-11-01,67.11
"Tickets, Vouchers & Services",Others,2025-12-01,0.0
"Tickets, Vouchers & Services",Others,2026-01-01,0.0
"Tickets, Vouchers & Services",Others,2026-02-01,0.0
"Tickets, Vouchers & Services",Others,2026-03-01,714.96
"Tickets, Vouchers & Services",Others,2026-04-01,0.0
"Tickets, Vouchers & Services",Others,2026-05-01,221494.93
"Tickets, Vouchers & Services",Others,2026-06-01,0.0
"Tickets, Vouchers & Services",Others,2026-07-01,18312633.39
"Tickets, Vouchers & Services",Others,2026-08-01,0.0
"Tickets, Vouchers & Services",Others,2026-09-01,1502263480.26
"Tickets, Vouchers & Services",Others,2026-10-01,0.0
"Tickets, Vouchers & Services",Others,2026-11-01,123226539071.78
"Tickets, Vouchers & Services",Services,2025-12-01,713.7
"Tickets, Vouchers & Services",Services,2026-01-01,760.23
"Tickets, Vouchers & Services",Services,2026-02-01,660.74
"Tickets, Vouchers & Services",Services,2026-03-01,689.38
"Tickets, Vouchers & Services",Services,2026-04-01,597.0
"Tickets, Vouchers & Services",Services,2026-05-01,622.85
"Tickets, Vouchers & Services",Services,2026-06-01,528.69
"Tickets, Vouchers & Services",Services,2026-07-01,532.43
"Tickets, Vouchers & Services",Services,2026-08-01,494.32
"Tickets, Vouchers & Services",Services,2026-09-01,499.5
"Tickets, Vouchers & Services",Services,2026-10-01,443.37
"Tickets, Vouchers & Services",Services,2026-11-01,427.86
"Tickets, Vouchers & Services",Shopping,2025-12-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-01-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-02-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-03-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-04-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-05-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-06-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-07-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-08-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-09-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-10-01,0.0
"Tickets, Vouchers & Services",Shopping,2026-11-01,21.7
"Tickets, Vouchers & Services",Telco,2025-12-01,0.0
"Tickets, Vouchers & Services",Telco,2026-01-01,0.0
"Tickets, Vouchers & Services",Telco,2026-02-01,0.0
"Tickets, Vouchers & Services",Telco,2026-03-01,0.0
"Tickets, Vouchers & Services",Telco,2026-04-01,0.0
"Tickets, Vouchers & Services",Telco,2026-05-01,0.0
"Tickets, Vouchers & Services",Telco,2026-06-01,0.0
"Tickets, Vouchers & Services",Telco,2026-07-01,0.0
"Tickets, Vouchers & Services",Telco,2026-08-01,0.0
"Tickets, Vouchers & Services",Telco,2026-09-01,0.0
"Tickets, Vouchers & Services",Telco,2026-10-01,0.0
"Tickets, Vouchers & Services",Telco,2026-11-01,0.0
"Tickets, Vouchers & Services",Utilities,2025-12-01,0.0
"Tickets, Vouchers & Services",Utilities,2026-01-01,0.0
"Tickets, Vouchers & Services",Utilities,2026-02-01,0.0
"Tickets, Vouchers & Services",Utilities,2026-03-01,0.0
"Tickets, Vouchers & Services",Utilities,2026-04-01,0.0
"Tickets, Vouchers & Services",Utilities,2026-05-01,0.0
"Tickets, Vouchers & Services",Utilities,2026-06-01,0.0
"Tickets, Vouchers & Services",Utilities,2026-07-01,0.0
"Tickets, Vouchers & Services",Utilities,2026-08-01,6.2
"Tickets, Vouchers & Services",Utilities,2026-09-01,21.57
"Tickets, Vouchers & Services",Utilities,2026-10-01,34.9
"Tickets, Vouchers & Services",Utilities,2026-11-01,45.96
Travel & Luggage,Luggage,2025-12-01,22675.73
Travel & Luggage,Luggage,2026-01-01,31719.99
Travel & Luggage,Luggage,2026-02-01,17367.88
Travel & Luggage,Luggage,2026-03-01,22746.12
Travel & Luggage,Luggage,2026-04-01,36689.24
Travel & Luggage,Luggage,2026-05-01,39980.37
Travel & Luggage,Luggage,2026-06-01,43594.99
Travel & Luggage,Luggage,2026-07-01,41041.21
Travel & Luggage,Luggage,2026-08-01,38633.21
Travel & Luggage,Luggage,2026-09-01,42493.62
Travel & Luggage,Luggage,2026-10-01,33971.85
Travel & Luggage,Luggage,2026-11-01,26747.41
Travel & Luggage,Others,2025-12-01,0.0
Travel & Luggage,Others,2026-01-01,0.0
Travel & Luggage,Others,2026-02-01,0.0
Travel & Luggage,Others,2026-03-01,0.0
Travel & Luggage,Others,2026-04-01,0.0
Travel & Luggage,Others,2026-05-01,0.0
Travel & Luggage,Others,2026-06-01,0.0
Travel & Luggage,Others,2026-07-01,0.0
Travel & Luggage,Others,2026-08-01,0.0
Travel & Luggage,Others,2026-09-01,0.0
Travel & Luggage,Others,2026-10-01,0.0
Travel & Luggage,Others,2026-11-01,0.0
Travel & Luggage,Travel Accessories,2025-12-01,4191572.86
Travel & Luggage,Travel Accessories,2026-01-01,4294807.18
Travel & Luggage,Travel Accessories,2026-02-01,4354755.87
Travel & Luggage,Travel Accessories,2026-03-01,4799285.53
Travel & Luggage,Travel Accessories,2026-04-01,5216989.95
Travel & Luggage,Travel Accessories,2026-05-01,5212189.3
Travel & Luggage,Travel Accessories,2026-06-01,5218715.73
Travel & Luggage,Travel Accessories,2026-07-01,5273815.79
Travel & Luggage,Travel Accessories,2026-08-01,5351451.62
Travel & Luggage,Travel Accessories,2026-09-01,5752560.24
Travel & Luggage,Travel Accessories,2026-10-01,6558642.07
Travel & Luggage,Travel Accessories,2026-11-01,6528690.22
Travel & Luggage,Travel Bags,2025-12-01,783043.06
Travel & Luggage,Travel Bags,2026-01-01,661319.21
Travel & Luggage,Travel Bags,2026-02-01,661283.05
Travel & Luggage,Travel Bags,2026-03-01,635712.56
Travel & Luggage,Travel Bags,2026-04-01,680533.82
Travel & Luggage,Travel Bags,2026-05-01,725628.11
Travel & Luggage,Travel Bags,2026-06-01,925092.08
Travel & Luggage,Travel Bags,2026-07-01,690177.52
Travel & Luggage,Travel Bags,2026-08-01,703544.35
Travel & Luggage,Travel Bags,2026-09-01,781370.6
Travel & Luggage,Travel Bags,2026-10-01,763914.31
Travel & Luggage,Travel Bags,2026-11-01,883793.06
Watches,Men Watches,2025-12-01,101518.56
Watches,Men Watches,2026-01-01,44392.4
Watches,Men Watches,2026-02-01,30667.74
Watches,Men Watches,2026-03-01,29780.94
Watches,Men Watches,2026-04-01,58320.36
Watches,Men Watches,2026-05-01,88339.87
Watches,Men Watches,2026-06-01,212655.33
Watches,Men Watches,2026-07-01,99882.28
Watches,Men Watches,2026-08-01,99547.56
Watches,Men Watches,2026-09-01,845308.79
Watches,Men Watches,2026-10-01,45787.61
Watches,Men Watches,2026-11-01,56598.12
Watches,Others,2025-12-01,2083.16
Watches,Others,2026-01-01,0.0
Watches,Others,2026-02-01,0.0
Watches,Others,2026-03-01,0.0
Watches,Others,2026-04-01,0.0
Watches,Others,2026-05-01,0.0
Watches,Others,2026-06-01,634.49
Watches,Others,2026-07-01,0.0
Watches,Others,2026-08-01,0.0
Watches,Others,2026-09-01,0.0
Watches,Others,2026-10-01,0.0
Watches,Others,2026-11-01,0.0
Watches,Set & Couple Watches,2025-12-01,67818.59
Watches,Set & Couple Watches,2026-01-01,88731.0
Watches,Set & Couple Watches,2026-02-01,64051.39
Watches,Set & Couple Watches,2026-03-01,35286.89
Watches,Set & Couple Watches,2026-04-01,63037.7
Watches,Set & Couple Watches,2026-05-01,102916.02
Watches,Set & Couple Watches,2026-06-01,131221.45
Watches,Set & Couple Watches,2026-07-01,41963.32
Watches,Set & Couple Watches,2026-08-01,92089.0
Watches,Set & Couple Watches,2026-09-01,47250.35
Watches,Set & Couple Watches,2026-10-01,54505.95
Watches,Set & Couple Watches,2026-11-01,10892.91
Watches,Watches Accessories,2025-12-01,26620.07
Watches,Watches Accessories,2026-01-01,20119.64
Watches,Watches Accessories,2026-02-01,18907.27
Watches,Watches Accessories,2026-03-01,17102.33
Watches,Watches Accessories,2026-04-01,11609.9
Watches,Watches Accessories,2026-05-01,50272.2
Watches,Watches Accessories,2026-06-01,34150.16
Watches,Watches Accessories,2026-07-01,18676.0
Watches,Watches Accessories,2026-08-01,17313.07
Watches,Watches Accessories,2026-09-01,107368.6
Watches,Watches Accessories,2026-10-01,16237.24
Watches,Watches Accessories,2026-11-01,32382.51
Watches,Women Watches,2025-12-01,291978.18
Watches,Women Watches,2026-01-01,236395.05
Watches,Women Watches,2026-02-01,217923.06
Watches,Women Watches,2026-03-01,271156.92
Watches,Women Watches,2026-04-01,261796.15
Watches,Women Watches,2026-05-01,255392.32
Watches,Women Watches,2026-06-01,291037.38
Watches,Women Watches,2026-07-01,258829.12
Watches,Women Watches,2026-08-01,281969.12
Watches,Women Watches,2026-09-01,491204.8
Watches,Women Watches,2026-10-01,286686.09
Watches,Women Watches,2026-11-01,320688.99
Women Bags,Backpacks,2025-12-01,0.0
Women Bags,Backpacks,2026-01-01,0.0
Women Bags,Backpacks,2026-02-01,20187.96
Women Bags,Backpacks,2026-03-01,142453.14
Women Bags,Backpacks,2026-04-01,220561.4
Women Bags,Backpacks,2026-05-01,257936.18
Women Bags,Backpacks,2026-06-01,255596.95
Women Bags,Backpacks,2026-07-01,265043.27
Women Bags,Backpacks,2026-08-01,241979.11
Women Bags,Backpacks,2026-09-01,223892.23
Women Bags,Backpacks,2026-10-01,172053.19
Women Bags,Backpacks,2026-11-01,175927.75
Women Bags,Bag Accessories,2025-12-01,868301.44
Women Bags,Bag Accessories,2026-01-01,1871973.4
Women Bags,Bag Accessories,2026-02-01,737727.34
Women Bags,Bag Accessories,2026-03-01,2036990.86
Women Bags,Bag Accessories,2026-04-01,827093.14
Women Bags,Bag Accessories,2026-05-01,1963868.18
Women Bags,Bag Accessories,2026-06-01,878132.36
Women Bags,Bag Accessories,2026-07-01,1816551.59
Women Bags,Bag Accessories,2026-08-01,1171794.57
Women Bags,Bag Accessories,2026-09-01,1544423.14
Women Bags,Bag Accessories,2026-10-01,1320541.73
Women Bags,Bag Accessories,2026-11-01,1513717.08
Women Bags,Clutches & Wristlets,2025-12-01,51751.37
Women Bags,Clutches & Wristlets,2026-01-01,6448.88
Women Bags,Clutches & Wristlets,2026-02-01,10478.47
Women Bags,Clutches & Wristlets,2026-03-01,2943.76
Women Bags,Clutches & Wristlets,2026-04-01,6596.15
Women Bags,Clutches & Wristlets,2026-05-01,11414.67
Women Bags,Clutches & Wristlets,2026-06-01,99987.22
Women Bags,Clutches & Wristlets,2026-07-01,6336.88
Women Bags,Clutches & Wristlets,2026-08-01,12587.25
Women Bags,Clutches & Wristlets,2026-09-01,256706.51
Women Bags,Clutches & Wristlets,2026-10-01,6596.5
Women Bags,Clutches & Wristlets,2026-11-01,14922.52
Women Bags,Crossbody & Shoulder Bags,2025-12-01,30265012.8
Women Bags,Crossbody & Shoulder Bags,2026-01-01,120380844.72
Women Bags,Crossbody & Shoulder Bags,2026-02-01,490195576.93
Women Bags,Crossbody & Shoulder Bags,2026-03-01,2001021782.52
Women Bags,Crossbody & Shoulder Bags,2026-04-01,8174976205.18
Women Bags,Crossbody & Shoulder Bags,2026-05-01,33401612724.23
Women Bags,Crossbody & Shoulder Bags,2026-06-01,136477496781.22
Women Bags,Crossbody & Shoulder Bags,2026-07-01,557645923928.87
Women Bags,Crossbody & Shoulder Bags,2026-08-01,2278545777333.45
Women Bags,Crossbody & Shoulder Bags,2026-09-01,9310161664111.18
Women Bags,Crossbody & Shoulder Bags,2026-10-01,38041416875613.61
Women Bags,Crossbody & Shoulder Bags,2026-11-01,155437637090486.3
Women Bags,Laptop Bags,2025-12-01,134454.23
Women Bags,Laptop Bags,2026-01-01,96781.02
Women Bags,Laptop Bags,2026-02-01,111219.21
Women Bags,Laptop Bags,2026-03-01,110217.23
Women Bags,Laptop Bags,2026-04-01,109478.02
Women Bags,Laptop Bags,2026-05-01,141118.21
Women Bags,Laptop Bags,2026-06-01,228333.85
Women Bags,Laptop Bags,2026-07-01,112620.27
Women Bags,Laptop Bags,2026-08-01,103400.85
Women Bags,Laptop Bags,2026-09-01,137284.22
Women Bags,Laptop Bags,2026-10-01,41975.67
Women Bags,Laptop Bags,2026-11-01,130449.1
Women Bags,Others,2025-12-01,5594.29
Women Bags,Others,2026-01-01,4583.77
Women Bags,Others,2026-02-01,4876.7
Women Bags,Others,2026-03-01,5885.51
Women Bags,Others,2026-04-01,4834.36
Women Bags,Others,2026-05-01,4548.66
Women Bags,Others,2026-06-01,2784.21
Women Bags,Others,2026-07-01,4062.81
Women Bags,Others,2026-08-01,1268.79
Women Bags,Others,2026-09-01,2282.01
Women Bags,Others,2026-10-01,840.09
Women Bags,Others,2026-11-01,1096.14
Women Bags,Top,2025-12-01,152706.58
Women Bags,Top,2026-01-01,105039.78
Women Bags,Top,2026-02-01,103990.29
Women Bags,Top,2026-03-01,118268.09
Women Bags,Top,2026-04-01,108321.74
Women Bags,Top,2026-05-01,120097.43
Women Bags,Top,2026-06-01,159961.43
Women Bags,Top,2026-07-01,125356.09
Women Bags,Top,2026-08-01,114962.12
Women Bags,Top,2026-09-01,146666.09
Women Bags,Top,2026-10-01,139475.99
Women Bags,Top,2026-11-01,155383.78
Women Bags,Tote Bags,2025-12-01,3176107.56
Women Bags,Tote Bags,2026-01-01,3437831.29
Women Bags,Tote Bags,2026-02-01,4119236.32
Women Bags,Tote Bags,2026-03-01,4812681.3
Women Bags,Tote Bags,2026-04-01,5787368.08
Women Bags,Tote Bags,2026-05-01,6872346.67
Women Bags,Tote Bags,2026-06-01,8660309.22
Women Bags,Tote Bags,2026-07-01,9199416.08
Women Bags,Tote Bags,2026-08-01,10673020.32
Women Bags,Tote Bags,2026-09-01,12324098.84
Women Bags,Tote Bags,2026-10-01,14254369.9
Women Bags,Tote Bags,2026-11-01,16521706.31
Women Bags,Waist Bags & Chest Bags,2025-12-01,76162.38
Women Bags,Waist Bags & Chest Bags,2026-01-01,85755.74
Women Bags,Waist Bags & Chest Bags,2026-02-01,88726.92
Women Bags,Waist Bags & Chest Bags,2026-03-01,50375.56
Women Bags,Waist Bags & Chest Bags,2026-04-01,104286.26
Women Bags,Waist Bags & Chest Bags,2026-05-01,119865.87
Women Bags,Waist Bags & Chest Bags,2026-06-01,120606.27
Women Bags,Waist Bags & Chest Bags,2026-07-01,124891.84
Women Bags,Waist Bags & Chest Bags,2026-08-01,125808.89
Women Bags,Waist Bags & Chest Bags,2026-09-01,95465.69
Women Bags,Waist Bags & Chest Bags,2026-10-01,72764.68
Women Bags,Waist Bags & Chest Bags,2026-11-01,115396.97
Women Bags,Wallets,2025-12-01,2939621.77
Women Bags,Wallets,2026-01-01,2832025.72
Women Bags,Wallets,2026-02-01,3096063.02
Women Bags,Wallets,2026-03-01,3531741.51
Women Bags,Wallets,2026-04-01,3971303.97
Women Bags,Wallets,2026-05-01,4526402.79
Women Bags,Wallets,2026-06-01,5153048.17
Women Bags,Wallets,2026-07-01,5665398.04
Women Bags,Wallets,2026-08-01,6382319.7
Women Bags,Wallets,2026-09-01,7745053.17
Women Bags,Wallets,2026-10-01,8420101.76
Women Bags,Wallets,2026-11-01,9690282.28
Women Clothes,Costumes,2025-12-01,3399.88
Women Clothes,Costumes,2026-01-01,3599.11
Women Clothes,Costumes,2026-02-01,4106.7
Women Clothes,Costumes,2026-03-01,3563.67
Women Clothes,Costumes,2026-04-01,3585.3
Women Clothes,Costumes,2026-05-01,13653.8
Women Clothes,Costumes,2026-06-01,3679.04
Women Clothes,Costumes,2026-07-01,4284.48
Women Clothes,Costumes,2026-08-01,7324.41
Women Clothes,Costumes,2026-09-01,3733.18
Women Clothes,Costumes,2026-10-01,5695.61
Women Clothes,Costumes,2026-11-01,3255.56
Women Clothes,Dresses,2025-12-01,149611.67
Women Clothes,Dresses,2026-01-01,49274.13
Women Clothes,Dresses,2026-02-01,52979.51
Women Clothes,Dresses,2026-03-01,0.0
Women Clothes,Dresses,2026-04-01,72262.2
Women Clothes,Dresses,2026-05-01,641339.18
Women Clothes,Dresses,2026-06-01,993713.38
Women Clothes,Dresses,2026-07-01,0.0
Women Clothes,Dresses,2026-08-01,0.0
Women Clothes,Dresses,2026-09-01,0.0
Women Clothes,Dresses,2026-10-01,0.0
Women Clothes,Dresses,2026-11-01,0.0
Women Clothes,Fabric,2025-12-01,332411.09
Women Clothes,Fabric,2026-01-01,305506.36
Women Clothes,Fabric,2026-02-01,356606.73
Women Clothes,Fabric,2026-03-01,332058.13
Women Clothes,Fabric,2026-04-01,554812.56
Women Clothes,Fabric,2026-05-01,730059.8
Women Clothes,Fabric,2026-06-01,799246.86
Women Clothes,Fabric,2026-07-01,322850.41
Women Clothes,Fabric,2026-08-01,358592.81
Women Clothes,Fabric,2026-09-01,415345.84
Women Clothes,Fabric,2026-10-01,382894.94
Women Clothes,Fabric,2026-11-01,326392.01
Women Clothes,Hoodies & Sweatshirts,2025-12-01,55132.79
Women Clothes,Hoodies & Sweatshirts,2026-01-01,38335.89
Women Clothes,Hoodies & Sweatshirts,2026-02-01,31716.19
Women Clothes,Hoodies & Sweatshirts,2026-03-01,17776.63
Women Clothes,Hoodies & Sweatshirts,2026-04-01,13630.93
Women Clothes,Hoodies & Sweatshirts,2026-05-01,38668.87
Women Clothes,Hoodies & Sweatshirts,2026-06-01,107364.9
Women Clothes,Hoodies & Sweatshirts,2026-07-01,16211.14
Women Clothes,Hoodies & Sweatshirts,2026-08-01,18339.63
Women Clothes,Hoodies & Sweatshirts,2026-09-01,18641.3
Women Clothes,Hoodies & Sweatshirts,2026-10-01,17831.8
Women Clothes,Hoodies & Sweatshirts,2026-11-01,22891.13
Women Clothes,"Jackets, Coats & Vests",2025-12-01,49422.09
Women Clothes,"Jackets, Coats & Vests",2026-01-01,24513.98
Women Clothes,"Jackets, Coats & Vests",2026-02-01,15266.61
Women Clothes,"Jackets, Coats & Vests",2026-03-01,31808.12
Women Clothes,"Jackets, Coats & Vests",2026-04-01,17179.15
Women Clothes,"Jackets, Coats & Vests",2026-05-01,21575.01
Women Clothes,"Jackets, Coats & Vests",2026-06-01,64033.56
Women Clothes,"Jackets, Coats & Vests",2026-07-01,15230.24
Women Clothes,"Jackets, Coats & Vests",2026-08-01,16901.87
Women Clothes,"Jackets, Coats & Vests",2026-09-01,15294.27
Women Clothes,"Jackets, Coats & Vests",2026-10-01,5351.92
Women Clothes,"Jackets, Coats & Vests",2026-11-01,21130.26
Women Clothes,Jeans,2025-12-01,188642.74
Women Clothes,Jeans,2026-01-01,116815.34
Women Clothes,Jeans,2026-02-01,97433.99
Women Clothes,Jeans,2026-03-01,81143.11
Women Clothes,Jeans,2026-04-01,85517.07
Women Clothes,Jeans,2026-05-01,302995.27
Women Clothes,Jeans,2026-06-01,408044.62
Women Clothes,Jeans,2026-07-01,102795.15
Women Clothes,Jeans,2026-08-01,122394.75
Women Clothes,Jeans,2026-09-01,112882.49
Women Clothes,Jeans,2026-10-01,99478.58
Women Clothes,Jeans,2026-11-01,69768.76
Women Clothes,"Jumpsuits, Playsuits & Overalls",2025-12-01,47032.86
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-01-01,24635.6
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-02-01,16111.51
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-03-01,24732.49
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-04-01,27577.58
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-05-01,56857.0
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-06-01,74007.86
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-07-01,25216.33
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-08-01,0.0
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-09-01,7519.25
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-10-01,10976.1
Women Clothes,"Jumpsuits, Playsuits & Overalls",2026-11-01,13248.93
Women Clothes,Lingerie & Underwear,2025-12-01,2123752.77
Women Clothes,Lingerie & Underwear,2026-01-01,2133283.12
Women Clothes,Lingerie & Underwear,2026-02-01,1963031.82
Women Clothes,Lingerie & Underwear,2026-03-01,2505922.01
Women Clothes,Lingerie & Underwear,2026-04-01,2658297.53
Women Clothes,Lingerie & Underwear,2026-05-01,3047586.79
Women Clothes,Lingerie & Underwear,2026-06-01,4178894.12
Women Clothes,Lingerie & Underwear,2026-07-01,2856397.91
Women Clothes,Lingerie & Underwear,2026-08-01,2446728.91
Women Clothes,Lingerie & Underwear,2026-09-01,4363292.11
Women Clothes,Lingerie & Underwear,2026-10-01,2174546.75
Women Clothes,Lingerie & Underwear,2026-11-01,2516276.43
Women Clothes,Maternity Wear,2025-12-01,0.0
Women Clothes,Maternity Wear,2026-01-01,0.0
Women Clothes,Maternity Wear,2026-02-01,0.0
Women Clothes,Maternity Wear,2026-03-01,12940.57
Women Clothes,Maternity Wear,2026-04-01,92763.05
Women Clothes,Maternity Wear,2026-05-01,341000.01
Women Clothes,Maternity Wear,2026-06-01,621075.38
Women Clothes,Maternity Wear,2026-07-01,95059.23
Women Clothes,Maternity Wear,2026-08-01,115922.16
Women Clothes,Maternity Wear,2026-09-01,2126789.65
Women Clothes,Maternity Wear,2026-10-01,41749.7
Women Clothes,Maternity Wear,2026-11-01,0.0
Women Clothes,Others,2025-12-01,12666.96
Women Clothes,Others,2026-01-01,11366.24
Women Clothes,Others,2026-02-01,11690.37
Women Clothes,Others,2026-03-01,16781.19
Women Clothes,Others,2026-04-01,14266.88
Women Clothes,Others,2026-05-01,14544.03
Women Clothes,Others,2026-06-01,17717.23
Women Clothes,Others,2026-07-01,15563.36
Women Clothes,Others,2026-08-01,16378.85
Women Clothes,Others,2026-09-01,17201.44
Women Clothes,Others,2026-10-01,13864.96
Women Clothes,Others,2026-11-01,13241.23
Women Clothes,Pants & Leggings,2025-12-01,921941.48
Women Clothes,Pants & Leggings,2026-01-01,694092.46
Women Clothes,Pants & Leggings,2026-02-01,589385.72
Women Clothes,Pants & Leggings,2026-03-01,464540.08
Women Clothes,Pants & Leggings,2026-04-01,593552.93
Women Clothes,Pants & Leggings,2026-05-01,961216.05
Women Clothes,Pants & Leggings,2026-06-01,1597389.95
Women Clothes,Pants & Leggings,2026-07-01,603998.18
Women Clothes,Pants & Leggings,2026-08-01,649304.47
Women Clothes,Pants & Leggings,2026-09-01,649292.93
Women Clothes,Pants & Leggings,2026-10-01,624740.05
Women Clothes,Pants & Leggings,2026-11-01,634918.16
Women Clothes,Sets,2025-12-01,218876.58
Women Clothes,Sets,2026-01-01,47556.85
Women Clothes,Sets,2026-02-01,91136.12
Women Clothes,Sets,2026-03-01,0.0
Women Clothes,Sets,2026-04-01,229534.24
Women Clothes,Sets,2026-05-01,458471.03
Women Clothes,Sets,2026-06-01,632410.39
Women Clothes,Sets,2026-07-01,98018.11
Women Clothes,Sets,2026-08-01,67202.17
Women Clothes,Sets,2026-09-01,11932.7
Women Clothes,Sets,2026-10-01,36251.91
Women Clothes,Sets,2026-11-01,0.0
Women Clothes,Shorts,2025-12-01,510106.2
Women Clothes,Shorts,2026-01-01,480070.2
Women Clothes,Shorts,2026-02-01,288564.37
Women Clothes,Shorts,2026-03-01,0.0
Women Clothes,Shorts,2026-04-01,354180.4
Women Clothes,Shorts,2026-05-01,891530.58
Women Clothes,Shorts,2026-06-01,2211548.72
Women Clothes,Shorts,2026-07-01,144010.91
Women Clothes,Shorts,2026-08-01,186641.82
Women Clothes,Shorts,2026-09-01,0.0
Women Clothes,Shorts,2026-10-01,0.0
Women Clothes,Shorts,2026-11-01,0.0
Women Clothes,Skirts,2025-12-01,85862.75
Women Clothes,Skirts,2026-01-01,50663.18
Women Clothes,Skirts,2026-02-01,51664.65
Women Clothes,Skirts,2026-03-01,42099.52
Women Clothes,Skirts,2026-04-01,93606.73
Women Clothes,Skirts,2026-05-01,234977.3
Women Clothes,Skirts,2026-06-01,218103.9
Women Clothes,Skirts,2026-07-01,76662.46
Women Clothes,Skirts,2026-08-01,69443.59
Women Clothes,Skirts,2026-09-01,69646.4
Women Clothes,Skirts,2026-10-01,91524.9
Women Clothes,Skirts,2026-11-01,74554.16
Women Clothes,Sleepwear & Pajamas,2025-12-01,336848.68
Women Clothes,Sleepwear & Pajamas,2026-01-01,261131.14
Women Clothes,Sleepwear & Pajamas,2026-02-01,249058.47
Women Clothes,Sleepwear & Pajamas,2026-03-01,184227.62
Women Clothes,Sleepwear & Pajamas,2026-04-01,187565.02
Women Clothes,Sleepwear & Pajamas,2026-05-01,543098.05
Women Clothes,Sleepwear & Pajamas,2026-06-01,1003717.35
Women Clothes,Sleepwear & Pajamas,2026-07-01,222988.3
Women Clothes,Sleepwear & Pajamas,2026-08-01,186563.99
Women Clothes,Sleepwear & Pajamas,2026-09-01,175116.43
Women Clothes,Sleepwear & Pajamas,2026-10-01,177241.03
Women Clothes,Sleepwear & Pajamas,2026-11-01,193553.59
Women Clothes,Socks & Stockings,2025-12-01,254006.38
Women Clothes,Socks & Stockings,2026-01-01,0.0
Women Clothes,Socks & Stockings,2026-02-01,86858.44
Women Clothes,Socks & Stockings,2026-03-01,0.0
Women Clothes,Socks & Stockings,2026-04-01,169850.63
Women Clothes,Socks & Stockings,2026-05-01,370632.52
Women Clothes,Socks & Stockings,2026-06-01,769677.53
Women Clothes,Socks & Stockings,2026-07-01,492697.73
Women Clothes,Socks & Stockings,2026-08-01,303658.49
Women Clothes,Socks & Stockings,2026-09-01,1118513.53
Women Clothes,Socks & Stockings,2026-10-01,138990.12
Women Clothes,Socks & Stockings,2026-11-01,0.0
Women Clothes,Sweaters & Cardigans,2025-12-01,44867.07
Women Clothes,Sweaters & Cardigans,2026-01-01,6627.51
Women Clothes,Sweaters & Cardigans,2026-02-01,18238.52
Women Clothes,Sweaters & Cardigans,2026-03-01,0.0
Women Clothes,Sweaters & Cardigans,2026-04-01,11101.54
Women Clothes,Sweaters & Cardigans,2026-05-01,9389.08
Women Clothes,Sweaters & Cardigans,2026-06-01,184042.06
Women Clothes,Sweaters & Cardigans,2026-07-01,6170.7
Women Clothes,Sweaters & Cardigans,2026-08-01,0.0
Women Clothes,Sweaters & Cardigans,2026-09-01,0.0
Women Clothes,Sweaters & Cardigans,2026-10-01,0.0
Women Clothes,Sweaters & Cardigans,2026-11-01,0.0
Women Clothes,Tops,2025-12-01,873235.86
Women Clothes,Tops,2026-01-01,0.0
Women Clothes,Tops,2026-02-01,0.0
Women Clothes,Tops,2026-03-01,0.0
Women Clothes,Tops,2026-04-01,0.0
Women Clothes,Tops,2026-05-01,0.0
Women Clothes,Tops,2026-06-01,0.0
Women Clothes,Tops,2026-07-01,0.0
Women Clothes,Tops,2026-08-01,0.0
Women Clothes,Tops,2026-09-01,0.0
Women Clothes,Tops,2026-10-01,0.0
Women Clothes,Tops,2026-11-01,0.0
Women Clothes,Traditional Wear,2025-12-01,2086.82
Women Clothes,Traditional Wear,2026-01-01,5251.37
